Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
102.8492536,-3.177070379,-9.234500885,0.5258227587
102.8592536,-3.331407309,-8.912666321,-0.3924229145
102.8692536,-3.146561861,-8.3204422,-0.9672985673
102.8792536,-2.821736097,-7.740781307,-0.9864411354
102.8892536,-2.601596355,-7.329813957,-0.8871390224
102.8992536,-2.324028969,-6.99063158,-0.6777670383
102.9092536,-2.118246317,-6.780661106,-0.560518682
102.9192536,-2.037488461,-6.885347366,-0.685543716
102.9292536,-1.884945989,-7.198806763,-1.065404296
102.9392536,-1.751546144,-7.46261549,-1.703091502
102.9492536,-1.60378933,-7.705487251,-1.900499344
102.9592536,-1.255633712,-7.964509964,-2.441875458
102.9692536,-0.6634100676,-8.300103188,-3.069393158
102.9792536,-0.008973085321,-8.718249321,-3.504886866
102.9892536,0.4642075896,-9.228518486,-3.702893019
102.9992536,1.172483087,-10.03729248,-3.638286829
103.0092536,2.11046958,-10.93759251,-3.372085333
103.0192536,3.129812002,-11.41735363,-3.045464993
103.0292536,3.622733593,-11.48016453,-2.910270452
103.0392536,4.38724041,-11.29651546,-3.09272337
103.0492536,4.436891556,-11.81396389,-2.195414782
103.0592536,3.891327858,-11.59382439,-2.30189538
103.0692536,2.921038151,-11.24626637,-2.121237278
103.0792536,2.021337032,-10.88734341,-2.242074728
103.0892536,0.6580262184,-10.8047905,-2.658426046
103.0992536,-0.3511467278,-11.46879864,-2.930011272
103.1092536,-0.5024927258,-13.13300705,-2.443071842
103.1192536,-1.116850019,-14.74816227,-1.35912323
103.1292536,-1.980658889,-16.09292793,-0.7585247755
103.1392536,-2.353939295,-15.6987114,-1.058824062
103.1492536,-2.647060156,-14.00220013,-1.470389485
103.1592536,-2.901895761,-12.10110188,-1.737189293
103.1692536,-3.386442184,-10.13838959,-1.875374794
103.1792536,-3.988835335,-9.010771751,-1.582852125
103.1892536,-4.109074593,-8.195417404,-1.908874273
103.1992536,-3.764508247,-7.350152969,-1.56191504
103.2092536,-3.052045345,-6.876972198,-1.407577872
103.2192536,-1.791027784,-6.523432732,-1.898704767
103.2292536,-0.6293123364,-6.048457623,-1.948355794
103.2392536,0.442073971,-5.915057659,-1.689931035
103.2492536,1.318445325,-6.153143406,-1.02711916
103.2592536,2.301297188,-7.174878597,0.2632105052
103.2692536,2.874378204,-8.379066467,2.331207514
103.2792536,2.397010088,-10.48833942,5.102694511
103.2892536,1.768894196,-12.44028473,6.361319065
103.2992536,1.320239902,-12.60479164,6.655636311
103.3092536,-0.1645065546,-11.92343521,5.34676218
103.3192536,-2.175673962,-10.72403336,3.934398651
103.3292536,-3.461816072,-10.23051357,1.32263267
103.3392536,-3.757329702,-9.532406807,-0.8093722463
103.3492536,-3.745963812,-8.652446747,-2.288734913
103.3592536,-2.920439959,-8.310871124,-3.202194929
103.3692536,-2.208575249,-8.16610527,-3.275176048
103.3792536,-1.432702541,-8.160123825,-2.559123755
103.3892536,-0.6903293133,-8.307282448,-1.891526341
103.3992536,-0.5156532526,-8.454441071,-0.6035895348
103.4092536,-0.2847459018,-8.430512428,0.1734796464
103.4192536,0.08374879509,-8.930013657,0.5593222976
