"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.835957746E0,-9.870393574E-2,1.717448473E0,9.489934921E0
3.845957746E0,-4.606183618E-2,1.703091502E0,9.533005714E0
3.855957746E0,-2.991028363E-3,1.683948994E0,9.523433685E0
3.865957746E0,-1.561316848E-1,1.517647743E0,9.325428009E0
3.875957746E0,-1.800599098E-1,1.469791293E0,9.344570160E0
3.885957746E0,-1.657029688E-1,1.441077471E0,9.363115311E0
3.895957746E0,-1.417747438E-1,1.402194023E0,9.372686386E0
3.905957746E0,-2.213360928E-2,1.454836130E0,9.450452805E0
3.915957746E0,1.357926875E-1,1.573879123E0,9.537791252E0
3.925957746E0,2.315055877E-1,1.563111424E0,9.710672379E0
3.935957746E0,2.512463629E-1,1.447059512E0,9.920642853E0
3.945957746E0,2.703889608E-1,1.402792215E0,1.009232807E1
3.955957746E0,1.130608693E-1,1.340578914E0,1.013479996E1
3.965957746E0,-3.589234129E-2,1.317248821E0,1.000498962E1
3.975957746E0,6.879365444E-2,1.615155339E0,9.781859398E0
3.985957746E0,3.529413417E-2,1.740778446E0,9.648459435E0
3.995957746E0,5.922235921E-2,1.770090580E0,9.586843491E0
4.005957746E0,7.357929647E-2,1.784447432E0,9.534201622E0
4.015957746E0,9.690931439E-2,1.803590059E0,9.505488396E0
4.025957746E0,4.486542568E-2,1.707278967E0,9.614959717E0
4.035957746E0,6.879365444E-2,1.725225091E0,9.792028427E0
4.045957746E0,6.580262445E-3,1.725823283E0,9.763314247E0
4.055957746E0,-3.170489892E-2,1.730608940E0,9.748957634E0
4.065957746E0,-1.322034448E-1,1.721037745E0,9.690931320E0
