Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
110.7801226,-5.424529076,-19.51346779,-1.476371527
110.7901226,-3.103491068,-20.06082726,-1.284945726
110.8001226,-1.164108157,-20.15713882,-2.120639086
110.8101226,1.591227055,-18.07897186,-1.415354609
110.8201226,1.591227055,-18.07897186,-1.415354609
110.8301226,7.962117195,-15.99901009,-1.514656782
110.8401226,8.571688652,-15.93619919,-1.883151412
110.8501226,8.571688652,-15.93619919,-1.883151412
110.8601226,8.571688652,-15.93619919,-1.883151412
110.8701226,8.571688652,-15.93619919,-1.883151412
110.8801226,8.571688652,-15.93619919,-1.883151412
110.8901226,8.994620323,-13.87119293,-3.538386583
110.9001226,-1.265803218,-3.300300598,-1.459621787
110.9101226,-2.388036966,-1.176072359,0.08195417374
110.9201226,-3.047857761,0.199800685,0.390030086
110.9301226,-3.473780155,0.9122636318,0.4456632137
110.9401226,-3.851248026,0.9308080077,0.4534398913
110.9501226,-3.507878065,1.26341033,0.09810572863
110.9601226,-2.548356056,2.072782516,-0.5635097623
110.9701226,-1.75034976,3.256033421,-0.6394818425
110.9801226,-1.214357495,4.25802803,-0.08494520187
110.9901226,-1.259821177,3.972683907,1.124626637
111.0001226,-0.7896314859,3.034697294,1.881955028
111.0101226,-0.3056831062,3.346362352,-0.4366901219
111.0201226,0.4151547253,3.214159012,-6.597609997
111.0301226,3.482753277,-0.07956135273,-6.037091732
111.0401226,2.933002472,-3.212962627,-1.050449133
111.0501226,1.374676585,-3.421736479,-0.7800601721
111.0601226,-0.5533402562,-3.535993576,1.141974568
111.0701226,-2.682354212,-5.508277893,0.1585244983
111.0801226,-4.430311203,-9.913464546,-2.768495798
111.0901226,-5.986842155,-15.93560028,-0.394217521
111.1001226,-6.321238995,-22.09352875,3.879363775
111.1101226,-9.56411171,-35.4149704,5.276174068
111.1201226,-11.40897846,-40.61158371,4.197010994
111.1301226,-9.604789734,-33.76332474,1.384247899
111.1401226,-6.309873104,-23.37010002,-0.926620543
111.1501226,-3.872783422,-17.71346855,-0.5318048596
111.1601226,1.91365993,-11.25224876,1.691127419
111.1701226,4.663611412,-10.22094154,2.4173491
111.1801226,4.681557655,-11.39462185,1.13120687
111.1901226,4.802394867,-11.58185959,1.997408748
111.2001226,5.111069202,-11.5387888,3.506681681
111.2101226,4.636692047,-13.50748348,5.249852657
111.2201226,4.235894203,-13.39741421,5.982056618
111.2301226,2.560320139,-14.14517117,7.406982422
111.2401226,1.690529227,-14.69252968,7.563114166
111.2501226,1.019940615,-15.35773373,6.718447685
111.2601226,2.779861689,-16.2137661,3.808177233
111.2701226,4.097708702,-15.66521168,2.830111027
111.2801226,4.588835716,-15.33500195,2.058425665
111.2901226,4.653441906,-15.53659725,0.6448656917
111.3001226,5.042275429,-14.86421394,-1.111466169
111.3101226,6.0927248,-11.39940739,-3.96789813
111.3201226,5.787639618,-8.566305161,-5.536393166
111.3301226,4.570291042,-6.801000118,-9.364909172
111.3401226,2.342573404,-5.964708805,-14.73619843
111.3501226,1.196411371,-5.195415974,-19.22274017
111.3601226,4.155734539,-3.483351469,-13.39202976
111.3701226,5.66740036,-3.262015581,-4.296313286
111.3801226,5.987440586,-4.101896286,3.653241873
111.3901226,5.559125423,-5.510072231,4.566701889
111.4001226,4.810770035,-6.412764549,2.61415863
111.4101226,3.988237143,-6.367300987,-0.05084748194
111.4201226,3.96789813,-4.069592953,-3.187239647
111.4301226,3.864408493,-3.147160053,-4.493721008
111.4401226,3.352942705,-2.45683074,-7.101299286
111.4501226,3.533600807,-1.433898926,-7.634898663
111.4601226,3.750151396,-1.096511006,-6.444469452
111.4701226,3.666402578,-3.544966698,-2.979064226
111.4801226,3.626920938,-4.875974178,-1.340578914
111.4901226,3.299702406,-6.080760479,-0.06640082598
111.5001226,2.440679073,-7.18145895,0.5940182209
111.5101226,1.899901152,-8.537590981,0.01794617064
111.5201226,0.3960121572,-13.40219975,0.1776670814
111.5301226,0.524028182,-17.97368813,1.034895778
111.5401226,-0.8201399446,-21.72623062,2.452044964
111.5501226,-3.467798233,-24.49891472,2.424527645
111.5601226,-6.170491219,-26.29293251,4.198207378
111.5701226,-11.51067352,-31.28914642,0.4013960063
111.5801226,-11.59083271,-27.32543564,-0.4648058116
111.5901226,-11.249856,-22.85983086,-1.26341033
111.6001226,-9.762716293,-19.21974945,-3.001197815
111.6101226,-6.88594532,-17.49153328,-3.506083488
111.6201226,-2.384447813,-18.51685715,-2.685943365
111.6301226,-0.299701035,-18.04248047,-2.511865616
111.6401226,0.4905286431,-17.85943031,-1.847259045
111.6501226,1.957328916,-16.22812271,0.6783652306
111.6601226,6.206383705,-15.56949902,0.03290131316
111.6701226,11.51785183,-14.84925938,-0.4301098585
111.6801226,9.153144836,-14.10927868,-1.962114573
111.6901226,5.358726501,-12.09811115,-2.620140791
111.7001226,2.827120066,-9.817750931,-3.309871912
111.7101226,0.7884350419,-7.725227833,-3.759124279
111.7201226,-0.3439682424,-5.736792088,-2.778665304
111.7301226,-0.1555334777,-2.259422779,-0.8644071817
111.7401226,-1.059422255,-1.768894196,-0.6059823632
111.7501226,-2.490330219,-1.393221021,-1.159920812
111.7601226,-3.419343472,-1.054038405,-1.97527504
111.7701226,-3.715455294,-1.098903775,-1.756929994
111.7801226,-1.992024899,-0.2781656384,-0.3846462369
111.7901226,-0.4797609448,1.208973646,0.7794619799
111.8001226,0.917647481,3.011965513,1.902892232
111.8101226,1.922633052,4.494318962,2.98863554
111.8201226,2.134995937,3.933202267,4.000799656
111.8301226,2.630908489,3.236292601,2.983251572
111.8401226,2.573480844,3.422334671,0.1112662554
111.8501226,3.116651535,1.700698733,-1.588235974
111.8601226,2.0769701,-0.77108711,-0.6215356588
111.8701226,1.227517962,-1.441675663,0.190229401
111.8801226,-0.8117650747,-1.579262972,-1.077966571
111.8901226,-1.385444283,-2.817548752,-4.368097782
111.9001226,-3.338585854,-7.8341012,-9.742377281
111.9101226,-7.725826263,-15.6179533,-7.715656757
111.9201226,-7.810173035,-22.39083862,-3.071187973
111.9301226,-7.539783955,-36.43969727,3.371487141
111.9401226,-8.21216774,-41.28516388,2.89292264
111.9501226,-4.794618607,-34.75215912,0.994217813
111.9601226,-1.597209096,-24.82792854,0.1692921966
111.9701226,0.03649054468,-19.01576233,0.8398807645
111.9801226,1.827518344,-15.27577972,0.6741777658
111.9901226,4.269393921,-10.90170002,1.041476011
112.0001226,5.201996326,-9.209376335,1.47756803
112.0101226,5.790032387,-8.296514511,1.725225091
112.0201226,5.906084538,-7.330412388,2.60279274
112.0301226,5.72123909,-6.305087566,3.901497364
112.0401226,4.301696777,-9.891330719,6.238687038
112.0501226,3.704089403,-11.24447155,6.002993584
112.0601226,2.74396944,-12.25125217,6.160321712
112.0701226,0.7788637877,-14.48554993,5.784648895
112.0801226,-0.628115952,-17.66860199,4.154538155
112.0901226,-0.9355936646,-20.30010986,-0.575473845
112.1001226,0.9762716293,-18.11845398,-3.173480988
112.1101226,3.128615618,-15.28654766,-4.975874901
112.1201226,5.30728054,-13.44108295,-5.214558601
112.1301226,8.195417404,-12.67717457,-5.236692429
112.1401226,7.962715626,-9.052646637,-14.58604908
112.1501226,5.781657696,-6.616752625,-17.13560104
112.1601226,4.750949383,-5.210969448,-15.56471348
112.1701226,3.68674159,-5.023132801,-11.40658569
112.1801226,2.906083107,-5.226522923,-6.522236347
112.1901226,1.600798368,-6.108876228,1.847259045
112.2001226,0.8416753411,-6.827321053,2.605783939
112.2101226,0.35174492,-5.862415314,1.35074842
112.2201226,0.5072783828,-4.220340729,0.500099957
112.2301226,0.6957131624,-2.990430117,-0.9517452121
112.2401226,1.323230863,-1.884347796,-5.491528034
112.2501226,1.516451359,-1.862214208,-4.408775806
112.2601226,2.354537487,-1.901695848,-3.400201082
112.2701226,2.757129908,-2.433500528,-3.22492671
112.2801226,2.413759947,-3.421736479,-2.959323406
112.2901226,2.032702923,-4.316053867,-2.35812664
112.3001226,2.240878344,-5.133202553,-0.9738788009
112.3101226,2.194816589,-5.76072073,-0.1645065546
112.3201226,2.37786746,-7.27118969,0.3487538993
112.3301226,2.948555708,-9.269794464,0.8506484628
112.3401226,3.605983734,-11.49751282,1.327418327
112.3501226,3.662214994,-15.76391602,2.406581402
112.3601226,2.76371026,-19.28674889,4.626522541
112.3701226,0.3535395563,-22.05165482,6.390631199
112.3801226,-2.768495798,-23.62314224,6.267998695
112.3901226,-5.568696499,-24.0448761,4.497310162
112.4001226,-4.873581409,-21.73999023,0.3248256743
112.4101226,-4.446462631,-21.83869362,-1.417149186
112.4201226,-3.014358282,-22.00619125,-5.775077343
112.4301226,-1.917249203,-21.60838509,-7.180860519
112.4401226,-1.360319614,-21.22972107,-5.687141418
112.4501226,-2.052443504,-17.65424538,-1.295115232
112.4601226,0.06699903309,-15.41875076,-2.661417007
112.4701226,1.214357495,-14.97548008,-3.004188776
112.4801226,2.380858421,-14.802001,-2.964707375
112.4901226,3.973282099,-14.15175152,-2.74396944
112.5001226,4.121636868,-12.31705475,-2.200200319
112.5101226,2.261815548,-11.44187927,-1.584048629
