Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
95.86574651,-2.590230465,-9.435498238,0.4259224236
95.87574651,-2.571087837,-9.440283775,0.4211367965
95.88574651,-2.623729944,-9.497113228,0.3774677813
95.89574651,-2.633301258,-9.501898766,0.3296113312
95.90574651,-2.566302299,-9.49232769,0.3206382394
95.91574651,-2.547159672,-9.497113228,0.3780659735
95.92574651,-2.575873613,-9.454042435,0.3684946895
95.93574651,-2.551945448,-9.435498238,0.4217349887
95.94574651,-2.575873613,-9.46361351,0.3972085714
95.95574651,-2.561516523,-9.487542152,0.3828516304
95.96574651,-2.556730986,-9.458827972,0.3254238665
95.97574651,-2.542374134,-9.496515274,0.2679961324
95.98574651,-2.495115757,-9.496515274,0.2536391914
95.99574651,-2.466402054,-9.429515839,0.2685943544
96.00574651,-2.394617319,-9.372088432,0.3409772217
96.01574651,-2.413161755,-9.367900848,0.3936193287
96.02574651,-2.451446772,-9.382855415,0.4654040039
96.03574651,-2.51844573,-9.435498238,0.4648058116
96.04574651,-2.566302299,-9.454042435,0.3972085714
96.05574651,-2.585444927,-9.501300812,0.3014956415
96.06574651,-2.571686029,-9.476774216,0.1914258152
96.07574651,-2.53818655,-9.481559753,0.1962114573
96.08574651,-2.509472847,-9.434301376,0.2638086975
96.09574651,-2.494517565,-9.391828537,0.3499503136
96.10574651,-2.484946251,-9.378069878,0.4414757788
96.11574651,-2.528017044,-9.411569595,0.4695914388
96.12574651,-2.595016241,-9.468997002,0.4546363056
96.13574651,-2.647658348,-9.458827972,0.3972085714
96.14574651,-2.647658348,-9.444471359,0.3684946895
96.15574651,-2.604587555,-9.415757179,0.3637090325
96.16574651,-2.580659151,-9.425328255,0.3972085714
96.17574651,-2.53280282,-9.459425926,0.4211367965
96.18574651,-2.508874655,-9.478569031,0.4785645306
96.19574651,-2.528017044,-9.445069313,0.4743770957
96.20574651,-2.580659151,-9.397212982,0.5030909777
96.21574651,-2.566302299,-9.421739578,0.5174478889
96.22574651,-2.561516523,-9.445667267,0.5222335458
96.23574651,-2.571087837,-9.459425926,0.4259224236
96.24574651,-2.566302299,-9.468399048,0.3732803464
96.25574651,-2.566302299,-9.468399048,0.3828516304
96.26574651,-2.556730986,-9.444471359,0.4019941986
96.27574651,-2.542374134,-9.430113792,0.4073780477
96.28574651,-2.575873613,-9.415757179,0.3834498227
96.29574651,-2.561516523,-9.4307127,0.4169493318
96.30574651,-2.542374134,-9.430113792,0.4169493318
96.31574651,-2.599801779,-9.449256897,0.4019941986
96.32574651,-2.580659151,-9.445069313,0.4307080805
96.33574651,-2.585444927,-9.478569031,0.4211367965
96.34574651,-2.599801779,-9.473783493,0.4163511395
96.35574651,-2.561516523,-9.435498238,0.4408775866
96.36574651,-2.542374134,-9.4307127,0.4695914388
96.37574651,-2.542374134,-9.440283775,0.4313062727
96.38574651,-2.528017044,-9.430113792,0.4025924206
96.39574651,-2.480160713,-9.396614075,0.4025924206
96.40574651,-2.451446772,-9.415757179,0.3834498227
96.41574651,-2.451446772,-9.458827972,0.4025924206
96.42574651,-2.456232548,-9.477970123,0.3690928817
96.43574651,-2.461018085,-9.468399048,0.3451646566
96.44574651,-2.508874655,-9.410373688,0.3212364316
96.45574651,-2.547159672,-9.43489933,0.3882354796
96.46574651,-2.580659151,-9.440283775,0.4450650215
96.47574651,-2.547159672,-9.436096191,0.5270192027
96.48574651,-2.504088879,-9.407382011,0.560518682
96.49574651,-2.547159672,-9.440881729,0.5700899959
96.50574651,-2.528017044,-9.425926208,0.5030909777
96.51574651,-2.528017044,-9.425926208,0.4504488707
96.52574651,-2.542374134,-9.473783493,0.5024927258
96.53574651,-2.542374134,-9.48873806,0.5551348329
96.54574651,-2.580659151,-9.483354568,0.4833501875
96.55574651,-2.547159672,-9.478569031,0.4546363056
96.56574651,-2.537588358,-9.459425926,0.4450650215
96.57574651,-2.566302299,-9.445069313,0.4929214716
96.58574651,-2.542374134,-9.421140671,0.5126622319
96.59574651,-2.523231506,-9.449854851,0.4552344978
96.60574651,-2.51844573,-9.49232769,0.4211367965
96.61574651,-2.523231506,-9.49232769,0.3780659735
96.62574651,-2.542374134,-9.420542717,0.3451646566
96.63574651,-2.51844573,-9.387042999,0.4073780477
96.64574651,-2.480160713,-9.410971642,0.4169493318
96.65574651,-2.470589399,-9.454640388,0.4552344978
96.66574651,-2.494517565,-9.458827972,0.4121637046
96.67574651,-2.499303341,-9.449256897,0.3738785386
96.68574651,-2.513660192,-9.46361351,0.3930211067
